ano_pesquisa,arquivo_origem,id_resposta,idade,idade_q1_a_1,genero,raca_etnia,pcd,estado,uf,regiao,nivel_ensino,q1_m_area_de_formacao,"q2_a_situacao_de_trabalho",setor,atua_como_gestor,cargo_atual,nivel,faixa_salarial,experiencia_dados,experiencia_ti,modelo_trabalho_ideal,funcao_atuacao,fontes_dados,idade_q3_e,ia_uso_empresa,"q3_g_motivos_para_nao_usar_ai_generativa_e_llm","q3_h_empresa_esta_conseguindo_ter_bons_resultados_com_llms",linguagem_preferida,cloud_preferida,bi_preferida,"ferramenta_de_bi_preferida",tecnologia_data_lake,"tecnologia_data_warehouse"
2023,"State of Data 2023-2024 - Kaggle.csv","mhl6rfs9o181fychj4hzmhl6rfyegh4k",42,40-44,Feminino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Tecnologia/Fábrica de Software",0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","Mais de 10 anos","de 3 a 4 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",SQL,"Amazon Quicksight","Amazon Web Services (AWS)",Databricks,Databricks
2023,"State of Data 2023-2024 - Kaggle.csv","mhp5klxo2wwv89st451hcmhp5ki0jjl1",34,30-34,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Mestrado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empreendedor ou Empregado (CNPJ)","Área de Consultoria",1,,,"de R$ 30.001/mês a R$ 40.000/mês","de 7 a 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc)., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).","Preocupações com segurança e privacidade de dados., Preocupações com propriedade intelectual (ou seja, tipo de dados usados para treinar um modelo de terceiros)., Falta de compreensão dos casos de uso.",,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","mhu1sl700bjaz5gnbmhusoqcicyikl47",35,35-39,Feminino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Outra opção","Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","misbzel7kgo5naqfyt3jmisbze9rpkfk",27,25-29,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Outras Engenharias","Empregado (CLT)",Telecomunicação,0,"Analista de Negócios/Business Analyst",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,,,,,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","mjsln27t9tlikze9s4mjsln27toekxuu",35,35-39,Masculino,Outra,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Área de Consultoria",1,,,"de R$ 25.001/mês a R$ 30.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Soluções de IA Generatica e LLMs estão sendo tratadas como principal frente do negócio (com o objetivo de substituir o modelo de negócio atual)., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc).","Falta de compreensão dos casos de uso., Retorno sobre investimento (ROI) não comprovado de IA Generativa., Falta de expertise das equipes técnicas ou falta de recursos internos.",,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","mjv29buthte75cymjv29rhfmhzdik3ng",52,50-54,Feminino,Branca,Não,"Rio de Janeiro (RJ)",RJ,Sudeste,Graduação/Bacharelado,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empreendedor ou Empregado (CNPJ)","Área de Consultoria",1,,,"de R$ 4.001/mês a R$ 6.000/mês","Menos de 1 ano","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","Não sei opinar sobre isso.","Falta de expertise das equipes técnicas ou falta de recursos internos., Falta de compreensão dos casos de uso.",,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","mk974x2ntgrg46rqmk974q5uelnf4agm",31,30-34,Masculino,Branca,Não,"Paraná (PR)",PR,Sul,Graduação/Bacharelado,"Outra opção","Empregado (CLT)","Tecnologia/Fábrica de Software",0,"Outra Opção",Pleno,"de R$ 3.001/mês a R$ 4.000/mês","de 5 a 6 anos","de 1 a 2 anos","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Servidores On Premise/Não utilizamos Cloud, Azure (Microsoft)",,
2023,"State of Data 2023-2024 - Kaggle.csv","mkjccyqdkfkg6e0kd94mkjccntkpxsm5",33,30-34,Masculino,Parda,Não,"Paraná (PR)",PR,Sul,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Finanças ou Bancos",0,"Analista de Dados/Data Analyst",Pleno,"de R$ 8.001/mês a R$ 12.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Amazon Web Services (AWS), Servidores On Premise/Não utilizamos Cloud",,
2023,"State of Data 2023-2024 - Kaggle.csv","mkk9r9j1t9unxpfspj3mkk9r9jk5xhs7",27,25-29,Masculino,Preta,Não,"Bahia (BA)",BA,Nordeste,"Estudante de Graduação","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)",Indústria,0,"Analytics Engineer",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 1 a 2 anos","Menos de 1 ano","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Google Cloud (GCP)","Google FS + BigQuery","Google BigQuery"
2023,"State of Data 2023-2024 - Kaggle.csv","mkm9lh8feokc0692dqmzmkm9lh8zctgc",29,25-29,Feminino,Parda,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Marketing / Publicidade / Comunicação / Jornalismo","Empregado (CLT)","Finanças ou Bancos",0,"Analista de Dados/Data Analyst",Pleno,"de R$ 8.001/mês a R$ 12.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,Tableau,"Amazon Web Services (AWS)",,
2023,"State of Data 2023-2024 - Kaggle.csv","mkoatojsdw14dzk3bmkoat8z2pu9v9sx",29,25-29,Masculino,Parda,Não,"São Paulo (SP)",SP,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","de 4 a 6 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",Python,Tableau,"Oracle Cloud",,Postgres/MySQL
2023,"State of Data 2023-2024 - Kaggle.csv","mkubf9xitp34bbvy4lmkubfxr86kerr6",36,35-39,Masculino,"Prefiro não informar",Não,"Rio Grande do Sul (RS)",RS,Sul,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empreendedor ou Empregado (CNPJ)",Indústria,0,"Analista de BI/BI Analyst",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas, Dados de APIs",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Servidores On Premise/Não utilizamos Cloud",,
2023,"State of Data 2023-2024 - Kaggle.csv","mllvdjxe4pgpenmllv4713oaeglokroi",26,25-29,Masculino,Branca,Não,,,,"Doutorado ou Phd","Outras Engenharias","Trabalho na área Acadêmica/Pesquisador",,,,,,,,,,,,,,,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","mly3ouxsh7qmly302tnzj4e3xib5nyuq",28,25-29,Feminino,Branca,Não,"Paraná (PR)",PR,Sul,Pós-graduação,"Marketing / Publicidade / Comunicação / Jornalismo","Empregado (CLT)","Outra Opção",0,"Analista de BI/BI Analyst",Pleno,"de R$ 4.001/mês a R$ 6.000/mês","de 3 a 4 anos","Menos de 1 ano","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.",Planilhas,,,,,Planilhas,Python,Looker,"Google Cloud (GCP)",,
2023,"State of Data 2023-2024 - Kaggle.csv","mm0j6jvfj30j421emm0j6jvrmt173fa2",42,40-44,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Indústria,0,"Analista de Dados/Data Analyst",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","de 1 a 2 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Planilhas, Textos/Documentos",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,Tableau,"Servidores On Premise/Não utilizamos Cloud",,
2023,"State of Data 2023-2024 - Kaggle.csv","mmv5zwc6cvxxzq81dgxmmv5zwc6cwfvi",26,25-29,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,"Não tenho graduação formal",,"Empregado (CLT)",Varejo,0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Sênior,"de R$ 6.001/mês a R$ 8.000/mês","de 4 a 6 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,Looker,"Azure (Microsoft), Google Cloud (GCP)","Hadoop + Hive",Databricks
2023,"State of Data 2023-2024 - Kaggle.csv","mmviad6f83vsm5bp4ge4qmmviaj66f6a",22,22-24,Feminino,Parda,Não,"Alagoas (AL)",AL,Nordeste,"Estudante de Graduação","Outras Engenharias","Empregado (CLT)","Tecnologia/Fábrica de Software",0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Júnior,"de R$ 3.001/mês a R$ 4.000/mês","de 1 a 2 anos","Menos de 1 ano","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Amazon Web Services (AWS)","Amazon S3 + Redshift + Athena",
2023,"State of Data 2023-2024 - Kaggle.csv","mn99zwkvjkuxo3sg2pqrtmn99zw3h402",26,25-29,Feminino,Parda,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empreendedor ou Empregado (CNPJ)","Tecnologia/Fábrica de Software",0,"Analista de Suporte/Analista Técnico",Júnior,"de R$ 1.001/mês a R$ 2.000/mês","de 3 a 4 anos","de 1 a 2 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Não atuo em nenhuma das frentes citadas.","Dados armazenados em bancos NoSQL",,,,,Imagens,Python,"Amazon Quicksight","Amazon Web Services (AWS)",,
2023,"State of Data 2023-2024 - Kaggle.csv","mnajukbj8n18ntg109vdmnal9e3l0jco",26,25-29,Masculino,Parda,Não,"Espírito Santo (ES)",ES,Sudeste,Graduação/Bacharelado,"Outras Engenharias","Empregado (CLT)","Área de Consultoria",0,"Analista de Dados/Data Analyst",Pleno,"de R$ 4.001/mês a R$ 6.000/mês","de 1 a 2 anos","Menos de 1 ano","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Apache Superset, que faltou na última lista inclusive não entendi pq","Servidores On Premise/Não utilizamos Cloud",,
2023,"State of Data 2023-2024 - Kaggle.csv","mnpozc4koj67tir4jmnpozcuk0t1612u",29,25-29,Masculino,Parda,Não,"Minas Gerais (MG)",MG,Sudeste,Pós-graduação,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Finanças ou Bancos",0,"Analista de Dados/Data Analyst",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 3 a 4 anos","Menos de 1 ano","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas, Dados armazenados em bancos NoSQL",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",R,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2023,"State of Data 2023-2024 - Kaggle.csv","mo31vay2x3uytx7yzs3cjinmo3r62iad",33,30-34,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","de 4 a 6 anos","de 7 a 10 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",Python,"Amazon Quicksight","Amazon Web Services (AWS), Cloud Própria","Amazon S3 + Redshift + Athena","AWS Redshift"
2023,"State of Data 2023-2024 - Kaggle.csv","moa6z47m1hkvvi6ggmoa6zii0yjifjbk",30,30-34,Masculino,Preta,Não,"Pernambuco (PE)",PE,Nordeste,Graduação/Bacharelado,"Outra opção","Empregado (CLT)","Outra Opção",0,"Outra Opção",Pleno,"de R$ 3.001/mês a R$ 4.000/mês","de 4 a 6 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","Não atuo em nenhuma das frentes citadas.","Nenhuma das listadas",,,,,"Nenhuma das listadas",Python,"Microsoft PowerBI",,,
2023,"State of Data 2023-2024 - Kaggle.csv","moc1079q9og42yqry2gmmoc107a2ydyt",29,25-29,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Outra Opção",0,"Analista de Dados/Data Analyst",Pleno,"de R$ 4.001/mês a R$ 6.000/mês","de 4 a 6 anos","de 5 a 6 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Azure (Microsoft), Servidores On Premise/Não utilizamos Cloud",,
